,index,index_character,index_world,name,poster,hero,url,group,Unnamed: 8,url_info,description
1024,1100,2,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,GOAT HEAD,http://pm1.narvii.com/7949/5e534a0c5d8ef3db98dee7353fd1279042566bf2r1-360-450v2_00.jpg,Игры,,,
1025,1101,3,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,BRIMSTONE,"https://sun6-21.userapi.com/s/v1/if1/Wm0DVhFu9_NprF1229mLNYA9AWB_4q-Q1OxG3rJMhEOT4-NYw7cppQu78r0rrOav22-waN_e.jpg?size=1271x1271&quality=96&crop=606,72,1271,1271&ava=1",Игры,,,
1026,1102,4,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,REVELATION,https://dead-god.ru/wp-content/uploads/2021/11/43-3.png,Игры,,,
1027,1103,5,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,STAPLER,https://dead-god.ru/wp-content/uploads/2021/11/9-4.png,Игры,,,
1028,1104,6,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,MAMA MEGA!,https://dead-god.ru/wp-content/uploads/2021/11/85-1.png,Игры,,,
1029,1105,7,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,SACRED ORB,https://dead-god.ru/wp-content/uploads/2021/11/87-3.png,Игры,,,
1030,1106,8,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,DELIRIOUS,https://dead-god.ru/wp-content/uploads/2021/11/13-3.png,Игры,,,
1031,1107,9,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,LEMEGETON,https://dead-god.ru/wp-content/uploads/2021/11/13-5.png,Игры,,,
1032,1108,10,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,BOOK OF THE DEAD,https://dead-god.ru/wp-content/uploads/2021/11/48-2.png,Игры,,,
1033,1109,11,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,TECH X,https://dead-god.ru/wp-content/uploads/2021/11/95.png,Игры,,,
1034,1110,12,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,MEGA BLAST,https://dead-god.ru/wp-content/uploads/2021/11/42-1.png,Игры,,,
1035,1111,13,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,INCUBUS,https://dead-god.ru/wp-content/uploads/2021/11/60.png,Игры,,,
1036,1112,14,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,GLASS CANNON,https://dead-god.ru/wp-content/uploads/2021/11/52.png,Игры,,,
1037,1113,15,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,MORE OPTIONS,https://dead-god.ru/wp-content/uploads/2021/11/15-1.png,Игры,,,
1038,1114,16,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,D INFINITY,https://dead-god.ru/wp-content/uploads/2021/11/91-1.png,Игры,,,
1039,1115,17,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,CROOKED PENNY,https://dead-god.ru/wp-content/uploads/2021/11/87-1.png,Игры,,,
1040,1116,18,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,ROCK BOTTOM,https://dead-god.ru/wp-content/uploads/2021/11/65-2.png,Игры,,,
1041,1117,19,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,BOT FLY,https://dead-god.ru/wp-content/uploads/2021/11/30-3.png,Игры,,,
1042,1118,20,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,MAGIC MUSHROOM,https://dead-god.ru/wp-content/uploads/2021/10/12.png,Игры,,,
1043,1119,21,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,BOB'S CURSE,https://dead-god.ru/wp-content/uploads/2021/10/38-1.png,Игры,,,
1044,1120,22,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,CAT-O-NINE-TAILS,https://dead-god.ru/wp-content/uploads/2021/10/63-1.png,Игры,,,
1045,1121,23,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,CONTINUUM,https://dead-god.ru/wp-content/uploads/2021/11/69.png,Игры,,,
1046,1122,24,18,Предметы из игры The Binding Of Isaac,https://i.pinimg.com/564x/5a/77/cf/5a77cf789f225687d6c6f29d85008ad7.jpg,SERAPHIM,https://dead-god.ru/wp-content/uploads/2021/11/90.png,Игры,,,
1047,1123,1,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Виктор Цой (Кино),https://klike.net/uploads/posts/2023-02/1675574530_3-74.jpg,Люди,,,
1048,1124,2,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Юрий Клинских (Сектор Газа),https://cdn1.ozone.ru/s3/multimedia-s/6169894936.jpg,Люди,,,
1049,1125,3,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Егор Летов (ГрОб),https://upload.wikimedia.org/wikipedia/commons/thumb/7/7d/Egor_Letov_Nature_%28cropped%29.jpg/411px-Egor_Letov_Nature_%28cropped%29.jpg,Люди,,,
1050,1126,4,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Николай Расторгуев (ЛЮБЭ),https://cdn.culture.ru/images/3da471ee-6ed7-566e-8050-b12c02af8c28,Люди,,,
1051,1127,5,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Олег Газманов,https://avatars.dzeninfra.ru/get-zen_doc/1592433/pub_5cdb6462788c6a00afa55f7a_5cdb6760dbc84c00b3751aa7/scale_1200,Люди,,,
1052,1128,6,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Валерий Кипелов (Ария),https://uznayvse.ru/images/catalog/2022/2/valery-kipelov_8.jpg,Люди,,,
1053,1129,7,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Михаил Горшенев (Король и Шут),https://yt3.googleusercontent.com/ytc/AL5GRJUjRtcUz0S1AXKhBufOPcCZ0fMh2InGcW4ahhJu=s900-c-k-c0x00ffffff-no-rj,Люди,,,
1054,1130,8,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Юрий Шевчук (ДДТ),https://avatars.dzeninfra.ru/get-zen_doc/10147568/pub_64b159a0e64da51794be7434_64b15a2be64da51794bf5ba1/scale_1200,Люди,,,
1055,1131,9,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Юрий Каплан (Валентин Стрыкало),https://i.pinimg.com/originals/24/01/90/24019078a075c00705f7b77af3a1e43b.jpg,Люди,,,
1056,1132,10,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Роман Билык (Звери),https://www.vladtime.ru/uploads/posts/2016-12/1480697882_kinopoisk.ru-roman-bilyk-1212978.jpg,Люди,,,
1057,1133,11,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Сергей Михалок (Ляпис Трубецкой),https://megaclips.net/_ld/56/5625.jpg,Люди,,,
1058,1134,12,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Михаил Круг,https://avatars.yandex.net/get-music-content/176019/978a6665.p.42607/m1000x1000,Люди,,,
1059,1135,13,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Сергей Трофимов,https://avatars.dzeninfra.ru/get-zen_doc/3755324/pub_5fa1346249e00863eb7a115b_5fa1348649e00863eb7a5793/scale_1200,Люди,,,
1060,1136,14,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Сергей Шнуров (Ленинград),https://tvcenter.ru/wp-content/uploads/2020/11/65-1.jpg,Люди,,,
1061,1137,15,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Слава Мерлоу,https://devushka.ru/upload/posts/12-03-2021/f7aa5f4430d928edf2bfab7fc0a1edf6.jpg,Люди,,,
1062,1138,16,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Моргенштерн,https://i.pinimg.com/originals/78/8a/4e/788a4ecae1646eb5ffb47f82110cd5ff.jpg,Люди,,,
1063,1140,18,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Тимати,https://pricheska-strizhka.ru/wp-content/uploads/2017/12/s1_1681.jpg,Люди,,,
1064,1141,19,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Гон Фладд,https://avatars.yandex.net/get-music-user-playlist/69910/454476036.1016.85240/m1000x1000?1553415686711&webp=false,Люди,,,
1065,1142,20,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Сода Лав,https://i.ytimg.com/vi/xSlTwMGuJ84/maxresdefault.jpg,Люди,,,
1066,1143,21,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Ловв66,https://i.ytimg.com/vi/kf7HpocpEFw/maxresdefault.jpg?sqp=-oaymwEmCIAKENAF8quKqQMa8AEB-AHUBoAC4AOKAgwIABABGGUgXChRMA8=&amp;rs=AOn4CLBM8JP7fP3bIua7amEmCPTHK_SPzA,Люди,,,
1067,1144,22,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Егор Крид,https://topkin.ru/wp-content/uploads/2016/09/www.GetBg_.net_Music_Young_singe_Yegor_Creed_090741_.jpg,Люди,,,
1068,1145,23,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Кизару,https://uhd.name/uploads/posts/2022-12/1669980812_uhd-name-p-krossovki-kizaru-devushki-vkontakte-41.jpg,Люди,,,
1069,1146,24,19,Русские исполнители,https://i.pinimg.com/564x/4c/5a/ba/4c5aba8cd4ec68f99c2c19e7df26dcb6.jpg,Биг Бейби Тейп,https://i.ytimg.com/vi/vx9tph3mER0/maxresdefault.jpg,Люди,,,
1070,1147,1,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фредди,https://yandex.ru/images/search?from=tabbar&img_url=https%3A%2F%2Fimages-wixmp-ed30a86b8c4ca887773594c2.wixmp.com%2Ff%2Fb85a56c3-5775-4d44-9fc1-08af768f79b6%2Fdf35ouu-91488396-30a2-4a67-87a2-ddfc06a03e9d.png%2Fv1%2Ffill%2Fw_798%2Ch_1001%2Cstrp%2Ffreddy_fazbear___fnaf_1_full_body_s__by_sprincamaster_df35ouu-pre.png%3Ftoken%3DeyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJ1cm46YXBwOjdlMGQxODg5ODIyNjQzNzNhNWYwZDQxNWVhMGQyNmUwIiwiaXNzIjoidXJuOmFwcDo3ZTBkMTg4OTgyMjY0MzczYTVmMGQ0MTVlYTBkMjZlMCIsIm9iaiI6W1t7ImhlaWdodCI6Ijw9MTUwNSIsInBhdGgiOiJcL2ZcL2I4NWE1NmMzLTU3NzUtNGQ0NC05ZmMxLTA4YWY3NjhmNzliNlwvZGYzNW91dS05MTQ4ODM5Ni0zMGEyLTRhNjctODdhMi1kZGZjMDZhMDNlOWQucG5nIiwid2lkdGgiOiI8PTEyMDAifV1dLCJhdWQiOlsidXJuOnNlcnZpY2U6aW1hZ2Uub3BlcmF0aW9ucyJdfQ.oQfNoo0g2oF8iClqZXSeWK8_HV-ZX9xDAiA5WR2RLU4&lr=235&pos=9&rpt=simage&text=Freddy,Игры,,,
1071,1148,2,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Бонни,https://avatars.dzeninfra.ru/get-zen_doc/3947075/pub_62ee0057109f0f35f3ed5a32_62ee00e920aedb0e37175363/scale_1200,Игры,,,
1072,1149,3,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Чика,https://i.pinimg.com/736x/b1/a0/85/b1a085982ff7f29621beca98fbb502d2.jpg,Игры,,,
1073,1150,4,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фокси,https://i.pinimg.com/736x/d5/a3/ad/d5a3ad4eb04a2ec3898c2b5fa864c57c.jpg,Игры,,,
1074,1151,5,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Голден фредди,https://img2.freepng.ru/20180517/tjw/kisspng-five-nights-at-freddy-s-source-filmmaker-digital-a-5afd23322d3bc5.4378514215265390581853.jpg,Игры,,,
1075,1152,6,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Игрушечный Фредди,https://zashutki.ru/wp-content/uploads/3/4/9/349b8aeb8bc2b10946f45a7a53cbfe90.png,Игры,,,
1076,1153,7,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Игрушечный Бонни,https://tse4.mm.bing.net/th?id=OIP.HAl6TF5fG-FUuSRx5rf_ZAHaHa&pid=15.1,Игры,,,
1077,1154,8,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Игрушечная чика,https://i.pinimg.com/originals/7f/07/dc/7f07dcabab0c7c1f0b89ee2103d460c9.png,Игры,,,
1078,1155,9,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Мангл,https://kartinkin.net/uploads/posts/2022-03/1647011743_32-kartinkin-net-p-kartinki-fnaf-mangl-32.jpg,Игры,,,
1079,1156,10,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Мальчик с воздушными шарами,https://papikpro.com/uploads/posts/2022-12/1671418753_papikpro-com-p-kak-sdelat-iz-plastilina-balun-boya-poet-49.png,Игры,,,
1080,1157,11,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Марионетка,https://cdn130.picsart.com/318796474162211.png,Игры,,,
1081,1158,12,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Засохший Фредди,https://e7.pngegg.com/pngimages/800/768/png-clipart-five-nights-at-freddy-s-2-five-nights-at-freddy-s-3-five-nights-at-freddy-s-4-fnaf-world-withered-miscellaneous-game.png,Игры,,,
1082,1159,13,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Засохший бонни,https://img2.freepng.es/20180723/khf/kisspng-five-nights-at-freddy-s-2-freddy-fazbear-s-pizzeri-nightmare-fnaf-4-5b564023ca0a58.7128979915323791718276.jpg,Игры,,,
1083,1160,14,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Засохшая Чика,https://static.wikia.nocookie.net/a6ec2db6-843d-4b4f-a638-8bb92ab236a3/scale-to-width/755,Игры,,,
1084,1161,15,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Засохший фокси,https://vignette.wikia.nocookie.net/fnaf-the-novel/images/5/57/Withered_foxyvr.png/revision/latest?cb=20191228032419,Игры,,,
1085,1162,16,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Засохший голден фредди,https://www.seekpng.com/png/detail/47-477625_withered-golden-freddy-thank-you-image-five-nights.png,Игры,,,
1086,1163,17,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Спрингтрап,https://sun9-22.userapi.com/impf/c631430/v631430952/3984f/CFcx3x2u_Pg.jpg?size=768x768&quality=96&sign=e614e89d354d5a20d87be127b696b2a9&c_uniq_tag=Xm-dGTt-V_830uAP1OgY8Ihp2pFUXMW8nrHQ3qpsfB8&type=album,Игры,,,
1087,1164,18,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом фредди,https://i.pinimg.com/originals/5a/a6/b8/5aa6b8197a294f46947d13d8df17973b.png,Игры,,,
1088,1165,19,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом чика,https://i.pinimg.com/originals/82/1f/00/821f0046f55f90ac97580612ac2d90ea.png,Игры,,,
1089,1166,20,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом фокси,https://phonoteka.org/uploads/posts/2023-04/1680357889_phonoteka-org-p-fantom-foksi-art-instagram-38.png,Игры,,,
1090,1167,21,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом мангл,https://vignette.wikia.nocookie.net/triple-a-fazbear/images/c/c0/Phantom_Mangle1.png/revision/latest/scale-to-width-down/2000?cb=20200408175012,Игры,,,
1091,1168,22,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом мальчик с воздушными шарами,https://i.pinimg.com/originals/df/0f/2f/df0f2f1b30e4b223547796b4826b7a3e.jpg,Игры,,,
1092,1169,23,20,Five Nights at Freddy's,https://wallpapers.com/images/hd/cute-fnaf-tsx0zhnlfx0gvum2.jpg,Фантом марионетка,https://img.razrisyika.ru/img/226/1200/902099-radiant-coloring-page-animatronics-marionette.jpg,Игры,,,
1093,1170,1,21,League of legends,https://i.playground.ru/p/imAQuI12AdFLbkX6SnWJyw.jpeg,Наафири,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt4b3b126b9263f6e9/64954be5bcdab071d23bdff2/naafiri-splash.jpg,Игры,,,
1094,1171,2,21,League of legends,https://i.playground.ru/p/imAQuI12AdFLbkX6SnWJyw.jpeg,Милио,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt2f1275d887c9755f/640233a082b5176dad09a78f/milio-splash.jpg,Игры,,,
1095,1172,3,21,League of legends,https://i.playground.ru/p/imAQuI12AdFLbkX6SnWJyw.jpeg,Сайлас,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blt37610e0af19b202c/60fb5338b409525ac94e5b0a/sylas-splash.jpg,Игры,,,
1096,1173,4,21,League of legends,https://i.playground.ru/p/imAQuI12AdFLbkX6SnWJyw.jpeg,Нидали,https://images.contentstack.io/v3/assets/blt187521ff0727be24/blta65bbcd489ac4d4e/60ee0fde47e9392c538205a5/Nidalee_0.jpg,Игры,,,
1097,1174,5,21,League of legends,https://i.playground.ru/p/imAQuI12AdFLbkX6SnWJyw.jpeg,Ари,https://images.contentstack.io/v3/assets/blt187521ff0727be24/bltda668b66206f7f9e/60ee0b41cdb93c284ee3e936/Ahri_0.jpg,Игры,,,
